keywords,title,category,link,date
"[""better-than-expected"",""sales"",""maker"",""spirits"",""sixth-largest"",""premium"",""world"",""brands"",""World"",""Earth"",""Campari""]","Business Briefing: Campari Sales Beat Forecasts, Rising 3 Percent in 2015",world,http://rss.nytimes.com/c/34625/f/666862/s/4df778f8/sc/28/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Cinternational0Ccampari0Esales0Ebeat0Eforecasts0Erising0E30Epercent0Ein0E20A150Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 00:57:32 GMT"
"[""distributor"",""civil"",""bribery"",""endoscopes"",""kickbacks"",""claims"",""foreign"",""Olympus"",""inquiries"",""Sociology""]",Business Briefing: Olympus to Pay $646 Million to Settle Bribery Claims,world,http://rss.nytimes.com/c/34625/f/666862/s/4df76f19/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Colympus0Eto0Epay0E6460Emillion0Eto0Esettle0Ebribery0Eclaims0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 00:49:42 GMT"
"[""district"",""Argentina"",""Investors"",""government"",""hearing"",""Local"",""Brazil"",""Mexico"",""dispute"",""Court"",""United"",""District"",""States"",""Federal"",""court""]",Argentina’s Hedge Fund Deal Frustrates Small Bondholders,world,http://rss.nytimes.com/c/34625/f/666862/s/4df70bbd/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Cdealbook0Cargentinas0Ehedge0Efund0Edeal0Efrustrates0Esmall0Ebondholders0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 23:08:14 GMT"
"[""officials"",""access"",""law"",""executive"",""Law"",""enforcement"",""powers"",""Police"",""agency"",""companies"",""data"",""Dzodan"",""debate"",""arrest"",""Diego""]",Brazil Arrests Facebook Executive in WhatsApp Data Access Case,world,http://rss.nytimes.com/c/34625/f/666862/s/4df63018/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Ctechnology0Cbrazil0Earrests0Efacebook0Eexecutive0Ein0Edata0Eaccess0Ecase0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 19:44:17 GMT"
"[""European"",""Major"",""government"",""Maastricht"",""John"",""Party"",""party"",""Kingdom"",""Union"",""advantage"",""United"",""Conservative"",""Conservatism"",""Political"",""Treaty"",""States"",""majority""]",Britain’s Looming E.U. Referendum Exposes Tory Squabbles,world,http://rss.nytimes.com/c/34625/f/666862/s/4df70bbc/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Ceurope0Cbritains0Elooming0Eeu0Ereferendum0Eexposes0Etory0Esquabbles0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 18:25:37 GMT"
"[""morbid"",""coffee"",""Woman"",""cyanide"",""Curiosity"",""woman"",""Jakarta"",""poisoning"",""murder"",""young"",""curiosity"",""Cyanide"",""Indonesia"",""case"",""Interest""]",Jakarta Journal: Indonesians Flock to Restaurant Where Woman Was Poisoned,world,http://rss.nytimes.com/c/34625/f/666862/s/4df5b450/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Cjakarta0Ecoffee0Ecup0Emurder0Ecyanide0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 16:46:53 GMT"
"[""Euro"",""routes"",""transport"",""European"",""Slovakia"",""euros"",""billions"",""Italy"",""Portugal"",""checkpoints"",""Austria"",""crisis"",""Union"",""migration"",""business"",""vital"",""revival""]",Europe’s New Border Controls Exact a Cost,world,http://rss.nytimes.com/c/34625/f/666862/s/4df55f4d/sc/24/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Cinternational0Ceuropes0Enew0Eborder0Econtrols0Eexact0Ea0Ecost0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 16:40:15 GMT"
"[""Index"",""countries"",""slowdown"",""Melbourne"",""China"",""FTSE"",""Rio"",""Billiton"",""Tinto"",""100"",""global"",""Group"",""result"",""company"",""BHP"",""growth""]",Glencore’s Big Loss Reflects Hard Times for Mining Companies,world,http://rss.nytimes.com/c/34625/f/666862/s/4df26894/sc/24/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Cinternational0Cglencore0Eearnings0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 12:47:22 GMT"
"[""strategy"",""bank"",""Bond"",""investment"",""consumer"",""divisions"",""British"",""lender""]","Barclays, Posting Loss, Plans to Reduce Business in Africa",world,http://rss.nytimes.com/c/34625/f/666862/s/4df26895/sc/36/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Cdealbook0Cbarclays0Eafrica0Ebusiness0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 12:03:21 GMT"
"[""exchange"",""Stock"",""Börse"",""London"",""Deutsche"",""market"",""talks"",""Group"",""announcement"",""IntercontinentalExchange’s"",""NASDAQ"",""merger"",""possible"",""Exchange""]",Owner of N.Y.S.E. Confirms Interest in London Stock Exchange,world,http://rss.nytimes.com/c/34625/f/666862/s/4df352b5/sc/24/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Cdealbook0Cowner0Eof0Enyse0Econfirms0Einterest0Ein0Elondon0Estock0Eexchange0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 10:37:35 GMT"
"[""European"",""American"",""hopes"",""Organization"",""Open"",""concerns"",""easing"",""Union"",""market"",""monetary"",""Tuesday"",""operations"",""Monetary"",""Trade"",""U.S."",""data"",""Quantitative"",""surveys"",""alive"",""momentum"",""Race"",""shares"",""World"",""growth"",""White"",""additional"",""downbeat"",""Asian"",""measures"",""global"",""lacklustre"",""United"",""policy"",""manufacturing"",""service"",""States""]",Asian Shares Rise After China Stimulus Step,world,http://rss.nytimes.com/c/34625/f/666862/s/4debb9e9/sc/24/l/0L0Snytimes0N0Creuters0C20A160C0A20C290Cbusiness0C29reuters0Eglobal0Emarkets0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 02:36:31 GMT"
"[""Britain"",""extreme"",""Kingdom"",""solutions"",""global"",""outcome"",""referendum"",""United"",""helplessness"",""moves"",""sense"",""ECW""]",DealBook: ‘Brexit’ Vote and Donald Trump’s Surge Reflect Discontent,world,http://rss.nytimes.com/c/34625/f/666862/s/4df4b50e/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A10Cbusiness0Cdealbook0Cbrexit0Evote0Eand0Edonald0Etrumps0Esurge0Ereflect0Ediscontent0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 01:42:49 GMT"
"[""restructurings"",""war"",""country"",""Default"",""Argentina"",""funds"",""2001"",""legal"",""refusing"",""debt"",""Debt""]",Argentina Reaches Deal With Hedge Funds Over Debt,world,http://rss.nytimes.com/c/34625/f/666862/s/4dee85c4/sc/24/l/0L0Snytimes0N0C20A160C0A30C0A10Cbusiness0Cdealbook0Cargentina0Ereaches0Edeal0Ewith0Ehedge0Efunds0Eover0Edebt0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 01:26:42 GMT"
"[""look"",""restructurings"",""Hedge"",""hedge"",""funds"",""asset"",""fight"",""Accept"",""Short"",""crucial"",""Net"",""steep"",""moments"",""value"",""discount"",""fund""]",Timeline: Argentina’s Debt Settlement Ends 15-Year Battle,world,http://rss.nytimes.com/c/34625/f/666862/s/4defb0dc/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A10Cbusiness0Cdealbook0Cargentinas0Edebt0Esettlement0Eends0E150Eyear0Ebattle0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 20:11:01 GMT"
"[""Arabia"",""people"",""e-commerce"",""region"",""Saudi"",""Arab"",""economic"",""rare"",""Emirates"",""United"",""story"",""company"",""success"",""hurdles""]","Souq, Online Retailer in Middle East, Gets a $275 Million Boost",world,http://rss.nytimes.com/c/34625/f/666862/s/4dee450a/sc/28/l/0L0Snytimes0N0C20A160C0A30C0A10Cbusiness0Cdealbook0Csouq0Eonline0Eretailer0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 15:12:54 GMT"
"[""Regulation"",""cap"",""Large"",""Prudential"",""Authority"",""Conduct"",""Financial"",""firms"",""Australian"",""plc"",""financial""]",British Regulators to Exempt Small Banks From Bonus Cap,world,http://rss.nytimes.com/c/34625/f/666862/s/4dee00df/sc/24/l/0L0Snytimes0N0C20A160C0A30C0A10Cbusiness0Cdealbook0Cbritish0Eregulators0Eto0Eexempt0Esmall0Ebanks0Efrom0Ebonus0Ecap0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 14:38:28 GMT"
"[""Chief"",""executive"",""Management"",""Pearson"",""occupations"",""chairman"",""role"",""officer"",""Michael"",""chief"",""J.""]",Valeant Pharmaceuticals Chief Returns From Medical Leave,world,http://rss.nytimes.com/c/34625/f/666862/s/4dea8e43/sc/28/l/0L0Snytimes0N0C20A160C0A20C290Cbusiness0Cvaleant0Epharmaceuticals0Ej0Emichael0Epearson0Eceo0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 14:07:03 GMT"
"[""hole"",""indictments"",""country"",""wide"",""homeless"",""Black"",""event"",""100,000"",""Energy"",""radiation"",""Hawking"",""evacuations"",""area""]",Japan Indicts 3 Former Executives Over Fukushima Nuclear Disaster,world,http://rss.nytimes.com/c/34625/f/666862/s/4deeb4cf/sc/24/l/0L0Snytimes0N0C20A160C0A30C0A10Cworld0Casia0Cjapan0Eindicts0E30Eformer0Eexecutives0Eover0Efukushima0Enuclear0Edisaster0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 13:51:05 GMT"
"[""country"",""handling"",""rest"",""world"",""economy"",""policy"",""track"",""Policy"",""World"",""makers"",""financial""]",China Moves to Bolster Lending by Easing Banks’ Reserve Ratio,world,http://rss.nytimes.com/c/34625/f/666862/s/4ded2554/sc/24/l/0L0Snytimes0N0C20A160C0A30C0A10Cbusiness0Cinternational0Cchina0Ecut0Ebanks0Ereserve0Eratio0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 13:40:06 GMT"
"[""American"",""law"",""highest"",""Court"",""victims"",""Tuesday"",""Haiti"",""Haitian"",""rights"",""court"",""Human"",""Appeal"",""legal"",""Law"",""International"",""battle"",""Nations"",""epidemic"",""cholera"",""level"",""Justice"",""Brazil"",""United""]",Court Hears Suit Against U.N. on Haiti Cholera Outbreak,world,http://rss.nytimes.com/c/34625/f/640306/s/4df791b0/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Camericas0Ccourt0Ehears0Esuit0Eagainst0Eun0Eon0Ehaiti0Echolera0Eoutbreak0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 01:21:04 GMT"
"[""neighborhood"",""Regent"",""income"",""Economic"",""Park"",""concerns"",""inequality"",""plan"",""United"",""ambitious"",""notions"",""States""]","Toronto Journal: In Toronto, a Neighborhood in Despair Transforms Into a Model of Inclusion",world,http://rss.nytimes.com/c/34625/f/640306/s/4de9fe94/sc/8/l/0L0Snytimes0N0C20A160C0A20C290Cworld0Camericas0Cin0Etoronto0Ea0Eneighborhood0Ein0Edespair0Etransforms0Einto0Ea0Emodel0Eof0Einclusion0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 01:15:06 GMT"
"[""opponents"",""Pinochet"",""Augusto"",""Guillermo"",""General"",""commando"",""unit"",""Pinochet's"",""Commando"",""trial"",""arrest"",""Padilla""]",A Chilean Ex-Soldier Guiltily Recalls His Unit’s Atrocities,world,http://rss.nytimes.com/c/34625/f/640306/s/4de9f6e8/sc/13/l/0L0Snytimes0N0C20A160C0A20C290Cworld0Camericas0Ca0Echilean0Eex0Esoldier0Eguiltily0Erecalls0Ehis0Eunits0Eatrocities0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 00:59:47 GMT"
"[""Residents"",""Cobija"",""term"",""left-wing"",""chance"",""Morales"",""​Mr"",""Military"",""Bolivia"",""terminology"",""terminal"",""Departments"",""Pseudo"",""policies""]","Bolivian Town Drifts From President Evo Morales, Despite Promises Kept to Left",world,http://rss.nytimes.com/c/34625/f/640306/s/4de65afa/sc/13/l/0L0Snytimes0N0C20A160C0A20C280Cworld0Camericas0Cbolivian0Etown0Edrifts0Efrom0Epresident0Edespite0Epromises0Ekept0Eto0Eleftists0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sun, 28 Feb 2016 02:17:08 GMT"
"[""Residents"",""Cobija"",""​President​"",""Political"",""political"",""Morales"",""science"",""departure"",""policies"",""leftist""]",A Bolivian Town’s Emergence Under Evo Morales,world,http://rss.nytimes.com/c/34625/f/640306/s/4de65afc/sc/7/l/0L0Snytimes0N0Cslideshow0C20A160C0A20C270Cworld0Camericas0Ca0Ebolivian0Etowns0Eemergence0Eunder0Eevo0Emorales0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sun, 28 Feb 2016 02:14:28 GMT"
"[""American"",""Organization"",""Mexico"",""America"",""subtropical"",""Pacific"",""Trade"",""acres"",""Spanish"",""climate"",""area"",""Free"",""Humid"",""winter"",""Monarch"",""language"",""North"",""times"",""Canada"",""Ocean"",""United"",""butterflies"",""States"",""Acre"",""Agreement""]","Monarch Butterfly Migration Rebounds, Easing Some Fears",world,http://rss.nytimes.com/c/34625/f/640306/s/4de61f54/sc/13/l/0L0Snytimes0N0C20A160C0A20C280Cworld0Camericas0Cmonarch0Ebutterfly0Emigration0Erebounds0Eeasing0Esome0Efears0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sat, 27 Feb 2016 23:58:54 GMT"
"[""Officials"",""prisoners"",""Prison"",""crackdown"",""dissidents"",""dozen"",""trip"",""former""]","World Briefing: Cuba: Some Dissidents Will Be Allowed a Single Trip Overseas, an Activist Says",world,http://rss.nytimes.com/c/34625/f/640306/s/4dd71a16/sc/13/l/0L0Snytimes0N0C20A160C0A20C250Cworld0Camericas0Ccuba0Esome0Edissidents0Ewill0Ebe0Eallowed0Ea0Esingle0Etrip0Eoverseas0Ean0Eactivist0Esays0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 25 Feb 2016 06:21:07 GMT"
"[""Evo"",""term"",""measure"",""Morales"",""President"",""Sunday"",""Bolivia"",""vote""]",Bolivian President Concedes Defeat in Term-Limit Referendum,world,http://rss.nytimes.com/c/34625/f/640306/s/4dd56fa1/sc/7/l/0L0Snytimes0N0C20A160C0A20C250Cworld0Camericas0Cbolivian0Epresident0Eevo0Emorales0Econcedes0Edefeat0Ein0Eterm0Elimit0Ereferendum0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 25 Feb 2016 02:56:47 GMT"
"[""status"",""government"",""Appeal"",""legal"",""holders"",""Law"",""Illness"",""decision"",""Pharmacology"",""United"",""purposes"",""medical"",""confusion"",""Court"",""Congress"",""States"",""Federal"",""prescription""]","Canadian Court Says Some Can Grow Marijuana at Home, With a Prescription",world,http://rss.nytimes.com/c/34625/f/640306/s/4dd56f9e/sc/31/l/0L0Snytimes0N0C20A160C0A20C250Cworld0Camericas0Ca0Enew0Eruling0Eon0Emarijuana0Ein0Ecanada0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 25 Feb 2016 02:24:04 GMT"
"[""Communist"",""country"",""rancher"",""Elder"",""government"",""Fidel"",""Raúl"",""role"",""The"",""Proletarian"",""Brother"",""Mr."",""revolution"",""brother"",""elder"",""Communism"",""Castro"",""smaller""]","Ramón Castro, Brother to Cuban Revolutionaries, Dies at 91",world,http://rss.nytimes.com/c/34625/f/640306/s/4dcef266/sc/3/l/0L0Snytimes0N0C20A160C0A20C250Cworld0Camericas0Cramon0Ecastro0Ebrother0Eto0Ecuban0Erevolutionaries0Edies0Eat0E910Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 05:55:12 GMT"
"[""Evo"",""percent"",""term"",""voters"",""official"",""bid"",""Morales"",""President"",""ballots"",""tally"",""Bolivia""]","Bolivia’s President, Evo Morales, Faces Setback in Bid for Fourth Term",world,http://rss.nytimes.com/c/34625/f/640306/s/4dce796c/sc/7/l/0L0Snytimes0N0C20A160C0A20C240Cworld0Camericas0Ca0Esetback0Efor0Ebolivias0Eleader0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 03:21:49 GMT"
"[""people"",""States"",""Samarco"",""deaths"",""mining"",""President"",""United"",""dam"",""president"",""homicide"",""company"",""burst""]",World Briefing: Brazil: 7 Charged Over Dam Disaster,world,http://rss.nytimes.com/c/34625/f/640306/s/4dcddcb8/sc/13/l/0L0Snytimes0N0C20A160C0A20C240Cworld0Camericas0Cbrazil0E70Echarged0Eover0Edam0Edisaster0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 00:59:31 GMT"
"[""school"",""people"",""School"",""Toronto"",""custody"",""College"",""student"",""Vocational"",""High"",""Musical"",""Basketball"",""Grammar"",""high""]",World Briefing: Canada: Students Stabbed at School,world,http://rss.nytimes.com/c/34625/f/640306/s/4dcddcb7/sc/8/l/0L0Snytimes0N0C20A160C0A20C240Cworld0Camericas0Ccanada0Estudents0Estabbed0Eat0Eschool0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 00:41:01 GMT"
"[""complex"",""Bay"",""prison"",""Horse"",""Institution"",""celebrities"",""farm"",""Pasture"",""Livestock"",""Collins"",""Barn"",""locals"",""owners""]",Kingston Journal: Ontario Farmers Fight to Send a Herd of Ex-Cons Back to the Pen,world,http://rss.nytimes.com/c/34625/f/640306/s/4daec7b0/sc/13/l/0L0Snytimes0N0C20A160C0A20C190Cworld0Camericas0Ckingston0Eontario0Ecows0Eprison0Efarm0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 23 Feb 2016 22:32:54 GMT"
"[""Father"",""Sandinista"",""American"",""Political"",""philosophy"",""Cardenal"",""Justice"",""poverty"",""cabinet"",""social"",""agenda"",""revolutionary"",""War"",""Revolutionary"",""movement"",""Marxist"",""justice""]","Fernando Cardenal, Nicaraguan Priest Who Defied Pope, Dies at 82",world,http://rss.nytimes.com/c/34625/f/640306/s/4dcd1830/sc/38/l/0L0Snytimes0N0C20A160C0A20C240Cworld0Camericas0Cfernando0Ecardenal0Enicaraguan0Epriest0Ewho0Edefied0Epope0Edies0Eat0E820Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 23 Feb 2016 22:10:53 GMT"
"[""presidents"",""Petrobras"",""The"",""campaign"",""scandal"",""corruption"",""João"",""Nation"",""strategist"",""nation"",""Santana""]",Consultant to Politicians in Brazil Faces Arrest,world,http://rss.nytimes.com/c/34625/f/640306/s/4dc70b05/sc/7/l/0L0Snytimes0N0C20A160C0A20C230Cworld0Camericas0Cconsultant0Eto0Epoliticians0Ein0Ebrazil0Efaces0Earrest0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 23 Feb 2016 01:38:26 GMT"
"[""polls"",""Evo"",""term"",""count"",""statistical"",""final"",""Morales"",""President"",""fact"",""Bolivia"",""tie"",""referendum"",""failure"",""exit""]","Polls Show Bolivian Leader Losing Vote, but He Sees Tie",world,http://rss.nytimes.com/c/34625/f/640306/s/4dc67236/sc/7/l/0L0Snytimes0N0C20A160C0A20C230Cworld0Camericas0Cbolivian0Epresident0Econfident0Ein0Ereferendum0Eas0Eexit0Epolls0Eshow0Eloss0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 22 Feb 2016 23:10:05 GMT"
"[""wider"",""Evo"",""left-wing"",""leader"",""office"",""prosperity"",""Morales"",""popularity"",""Bolivia"",""referendum""]",Referendum to Let Bolivian President Seek a Fourth Term Appears Headed for Defeat,world,http://rss.nytimes.com/c/34625/f/640306/s/4dbe2fd3/sc/13/l/0L0Snytimes0N0C20A160C0A20C220Cworld0Camericas0Cbolivia0Eto0Evote0Eon0Eterm0Elimits0Eamid0Egrowing0Edoubts0Eabout0Eits0Epresident0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 22 Feb 2016 02:32:12 GMT"
"[""mosquitoes"",""particular"",""life"",""Zika"",""warming"",""Ecology"",""Global"",""cycle"",""global"",""decades"",""viruses"",""range""]","In Zika Epidemic, a Warning on Climate Change",world,http://rss.nytimes.com/c/34625/f/640306/s/4dbc22bb/sc/31/l/0L0Snytimes0N0C20A160C0A20C210Cworld0Camericas0Cin0Ezika0Eepidemic0Ea0Ewarning0Eon0Eclimate0Echange0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sun, 21 Feb 2016 02:38:00 GMT"
"[""Democratic"",""country"",""Barack"",""goal"",""visit"",""freedom"",""distant"",""Party"",""Illinois"",""enterprising"",""President"",""United"",""States"",""Obama""]",Contributing Op-Ed Writer: Will Democracy Follow Capitalism Into Cuba?,world,http://rss.nytimes.com/c/34625/f/640306/s/4db83561/sc/11/l/0L0Snytimes0N0C20A160C0A20C20A0Copinion0Cwill0Edemocracy0Efollow0Ecapitalism0Einto0Ecuba0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sat, 20 Feb 2016 00:15:44 GMT"
"[""health-threatening"",""way"",""Expatriates"",""health-conscious"",""atmosphere"",""Indians""]","As Air Worsens, New Delhi Turns to Masks. The Flashier the Better.",world,http://rss.nytimes.com/c/34625/f/640310/s/4df7af9e/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Cas0Eair0Eworsens0Enew0Edelhi0Eturns0Eto0Emasks0Ethe0Eflashier0Ethe0Ebetter0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 00:57:13 GMT"
"[""Ship"",""New"",""Cargo"",""York"",""new"",""ship"",""sanctions"",""U.S."",""City"",""Republic"",""Economy"",""China"",""mandatory"",""inspections"",""ships"",""Shipping"",""state"",""cargo"",""United"",""People's"",""States""]",World Briefing: Vote Is Set on North Korea Sanctions,world,http://rss.nytimes.com/c/34625/f/640310/s/4df7731e/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Cvote0Eis0Eset0Eon0Enorth0Ekorea0Esanctions0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 00:40:15 GMT"
"[""Arabia"",""Tuesday"",""police"",""Peninsula"",""Arabian"",""diplomat"",""Riyadh"",""punishment"",""Arab"",""preacher"",""Emirates"",""officer"",""embassy"",""gunman"",""United"",""Mecca"",""Saudi"",""Yemen"",""late"",""Capital""]",World Briefing: The Philippines: Gunman Wounds Saudi Preacher and Embassy Worker,world,http://rss.nytimes.com/c/34625/f/640310/s/4df7731f/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Cthe0Ephilippines0Egunman0Ewounds0Esaudi0Epreacher0Eand0Eembassy0Eworker0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 00:38:33 GMT"
"[""women"",""government"",""job"",""survey"",""Government"",""Japanese"",""study"",""Japan""]",World Briefing: Japan: Survey of Working Women Says Sexual Harassment Is Widespread,world,http://rss.nytimes.com/c/34625/f/640310/s/4df77320/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Cjapan0Esurvey0Eof0Eworking0Ewomen0Esays0Esexual0Eharassment0Eis0Ewidespread0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 00:03:29 GMT"
"[""look"",""Steve"",""half-century"",""Davis"",""international"",""crisis"",""response"",""North"",""Korea"",""threat"",""South"",""Crisis""]",Q. and A.: How North Korea Poses a Threat,world,http://rss.nytimes.com/c/34625/f/640310/s/4df73a7d/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Chow0Enorth0Ekorea0Eposes0Ea0Ethreat0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 23:20:24 GMT"
"[""Al-Qaeda"",""Newly"",""leader"",""released"",""Al"",""breaches"",""Afghanistan"",""pressure"",""War"",""security"",""United"",""Qaeda"",""documents"",""States"",""Taliban""]",Osama bin Laden Feared Wife’s Tooth Held a Tracking Device,world,http://rss.nytimes.com/c/34625/f/640310/s/4df58e45/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Cmiddleeast0Cosama0Ebin0Eladen0Ematerials0Edeclassified0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 21:28:19 GMT"
"[""poppy"",""team"",""employees"",""anti-narcotics"",""eradication"",""convoy"",""region"",""Mohmand"",""tribal"",""Pakistanis"",""efforts""]",World Briefing: Roadside Bomb in Pakistan Kills 2 Employees of U.S. Consulate,world,http://rss.nytimes.com/c/34625/f/640310/s/4df6e909/sc/7/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Croadside0Ebomb0Ein0Epakistan0Ekills0E20Eemployees0Eof0Eus0Econsulate0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 21:15:00 GMT"
"[""stomach"",""place"",""comedian"",""way"",""world"",""actor"",""World"",""Earth"",""sense"",""roots""]",Aziz Ansari Goes to India,world,http://rss.nytimes.com/c/34625/f/640310/s/4df68ec0/sc/38/l/0L0Snytimes0N0C20A160C0A30C0A60Ct0Emagazine0Caziz0Eansari0Eindia0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 20:25:15 GMT"
"[""tests"",""girls"",""Human"",""commission"",""Afghanistan"",""invalid"",""rights"",""human""]","Jailed Afghan Women Are Often Subjected to Virginity Tests, Report Says",world,http://rss.nytimes.com/c/34625/f/640310/s/4df60185/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Cjailed0Eafghan0Ewomen0Eare0Eoften0Esubjected0Eto0Evirginity0Etests0Ereport0Esays0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 18:33:58 GMT"
"[""Chi"",""Ho"",""Viet"",""exquisite"",""world"",""City"",""bars"",""Minh"",""World"",""garage""]",On the Verge: The Best Chocolate You’ve Never Tasted,world,http://rss.nytimes.com/c/34625/f/640310/s/4df6019f/sc/26/l/0L0Snytimes0N0C20A160C0A30C0A60Ct0Emagazine0Cfood0Cmarou0Evietnamese0Echocolate0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 18:21:05 GMT"
"[""morbid"",""coffee"",""Woman"",""cyanide"",""Curiosity"",""woman"",""Jakarta"",""poisoning"",""murder"",""young"",""curiosity"",""Cyanide"",""Indonesia"",""case"",""Interest""]",Jakarta Journal: Indonesians Flock to Restaurant Where Woman Was Poisoned,world,http://rss.nytimes.com/c/34625/f/640310/s/4df58e4b/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Cjakarta0Ecoffee0Ecup0Emurder0Ecyanide0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 16:46:53 GMT"
